segment_id,filename,facade_label,ortho_to_street
104633434-105965193,img_104633434-105965193_h0_010.png,,
105965193-106316061,img_105965193-106316061_h0_008.png,,
105965193-106316061,img_105965193-106316061_h1_009.png,,
105963772-4599846701,img_105963772-4599846701_h0_004.png,,
105963772-4599846701,img_105963772-4599846701_h1_005.png,,
105965193-106316061,img_105965193-106316061_h0_004.png,,
105965193-106316061,img_105965193-106316061_h1_005.png,,
105965193-105965301,img_105965193-105965301_h0_026.png,,
105965193-106316061,img_105965193-106316061_h1_005.png,,
105965193-105965301,img_105965193-105965301_h1_027.png,,
105965193-106316061,img_105965193-106316061_h0_004.png,,
105965193-105965301,img_105965193-105965301_h1_025.png,,
105965193-106316061,img_105965193-106316061_h0_006.png,,
2634770647-5409107448,img_2634770647-5409107448_h1_003.png,,
2634770660-2634770676,img_2634770660-2634770676_h1_015.png,0.0,1.0
105965193-2634770660,img_105965193-2634770660_h0_000.png,,
105965193-2634770660,img_105965193-2634770660_h1_001.png,,
2634770660-5409107448,img_2634770660-5409107448_h0_002.png,,
2634770660-5409107448,img_2634770660-5409107448_h1_003.png,,
2634770660-2634770676,img_2634770660-2634770676_h0_006.png,,
2634770660-2634770676,img_2634770660-2634770676_h1_007.png,,
104633434-105965193,img_104633434-105965193_h1_001.png,,
105965193-106316061,img_105965193-106316061_h0_000.png,,
105965193-2634770660,img_105965193-2634770660_h0_010.png,,
105965193-5409107448,img_105965193-5409107448_h0_000.png,,
105965193-106316061,img_105965193-106316061_h1_001.png,,
105965193-2634770660,img_105965193-2634770660_h1_011.png,,
105965193-105965301,img_105965193-105965301_h1_031.png,,
105965193-5409107448,img_105965193-5409107448_h1_001.png,,
104633434-105965193,img_104633434-105965193_h0_000.png,,
105965193-106316061,img_105965193-106316061_h0_000.png,,
105965193-105965301,img_105965193-105965301_h0_030.png,,
105965193-106316061,img_105965193-106316061_h1_001.png,,
105965193-2634770660,img_105965193-2634770660_h0_012.png,0.5,0.5
105965193-105965301,img_105965193-105965301_h1_029.png,,
105965193-105965301,img_105965193-105965301_h0_028.png,,
104633434-105965193,img_104633434-105965193_h0_002.png,,
105965193-106316061,img_105965193-106316061_h1_003.png,,
104633434-105965193,img_104633434-105965193_h1_003.png,,
105965193-106316061,img_105965193-106316061_h1_003.png,,
105965193-106316061,img_105965193-106316061_h0_002.png,,
105965193-106316061,img_105965193-106316061_h0_002.png,,
105965193-2634770660,img_105965193-2634770660_h1_013.png,,
684828137-684842276,img_684828137-684842276_h1_001.png,,
684842276-684844042,img_684842276-684844042_h1_081.png,,
684842276-684844042,img_684842276-684844042_h0_080.png,,
684842276-1362263187,img_684842276-1362263187_h1_001.png,,
684842276-1362263187,img_684842276-1362263187_h0_000.png,,
684828137-684842276,img_684828137-684842276_h0_000.png,,
684842276-684844042,img_684842276-684844042_h1_079.png,,
684842276-684844042,img_684842276-684844042_h0_078.png,,
684842276-684844042,img_684842276-684844042_h0_068.png,,
684842276-684844042,img_684842276-684844042_h1_069.png,,
684842276-684844042,img_684842276-684844042_h1_077.png,,
684842276-684844042,img_684842276-684844042_h0_076.png,,
684842276-684844042,img_684842276-684844042_h1_075.png,,
684842276-684844042,img_684842276-684844042_h0_074.png,,
684842276-684844042,img_684842276-684844042_h1_073.png,,
684842276-684844042,img_684842276-684844042_h0_072.png,,
684842276-684844042,img_684842276-684844042_h1_071.png,,
684828137-684842276,img_684828137-684842276_h0_008.png,,
684842330-684842331,img_684842330-684842331_h0_012.png,,
684842330-684842331,img_684842330-684842331_h1_013.png,,
684842330-684842331,img_684842330-684842331_h1_009.png,,
105963788-2634770676,img_105963788-2634770676_h0_010.png,,
105963788-2634770676,img_105963788-2634770676_h1_011.png,,
105963788-2634770676,img_105963788-2634770676_h1_013.png,,
2634770660-2634770676,img_2634770660-2634770676_h1_003.png,,
105963788-2634770676,img_105963788-2634770676_h0_012.png,,
2634770660-2634770676,img_2634770660-2634770676_h0_002.png,,
684842276-1362263187,img_684842276-1362263187_h0_006.png,0.5,1.0
684842276-1362263187,img_684842276-1362263187_h1_005.png,,
684842276-1362263187,img_684842276-1362263187_h0_004.png,,
2634770676-5175252868,img_2634770676-5175252868_h0_004.png,,
105965193-5409107448,img_105965193-5409107448_h0_010.png,,
2634770647-5409107448,img_2634770647-5409107448_h0_000.png,,
105965193-5409107448,img_105965193-5409107448_h1_011.png,,
2634770660-2634770676,img_2634770660-2634770676_h0_008.png,,
2634770660-5409107448,img_2634770660-5409107448_h1_001.png,,
2634770660-2634770676,img_2634770660-2634770676_h0_014.png,,
105963788-2634770660,img_105963788-2634770660_h1_003.png,,
2634770660-5409107448,img_2634770660-5409107448_h0_000.png,,
105963788-2634770660,img_105963788-2634770660_h0_002.png,,
2634770647-5409107448,img_2634770647-5409107448_h0_002.png,,
2634770676-5175252868,img_2634770676-5175252868_h1_005.png,,
2634770676-5175252868,img_2634770676-5175252868_h0_008.png,,
105963788-2634770676,img_105963788-2634770676_h1_009.png,,
105963788-2634770676,img_105963788-2634770676_h0_008.png,,
2634770660-2634770676,img_2634770660-2634770676_h1_005.png,,
2634770676-5175252868,img_2634770676-5175252868_h1_009.png,,
2634770660-2634770676,img_2634770660-2634770676_h0_004.png,,
2634770676-5175252868,img_2634770676-5175252868_h0_010.png,,
2634770676-5175252868,img_2634770676-5175252868_h1_011.png,,
105963788-2634770676,img_105963788-2634770676_h0_014.png,,
684842276-684844042,img_684842276-684844042_h0_070.png,,
2634770676-5175252868,img_2634770676-5175252868_h0_002.png,,
2634770676-5175252868,img_2634770676-5175252868_h1_003.png,,
2634770676-5175252868,img_2634770676-5175252868_h1_007.png,1.0,1.0
2634770676-5175252868,img_2634770676-5175252868_h0_006.png,,
105965193-105965301,img_105965193-105965301_h0_008.png,,
105965301-5175252868,img_105965301-5175252868_h0_008.png,,
105965193-105965301,img_105965193-105965301_h0_006.png,,
105965193-105965301,img_105965193-105965301_h1_007.png,,
105965301-5175252868,img_105965301-5175252868_h1_009.png,,
2634770660-2634770676,img_2634770660-2634770676_h0_000.png,,
2634770676-5175252868,img_2634770676-5175252868_h0_000.png,1.0,1.0
2634770660-2634770676,img_2634770660-2634770676_h1_001.png,,
105963788-2634770676,img_105963788-2634770676_h1_015.png,,
2634770676-5175252868,img_2634770676-5175252868_h1_001.png,,
105965193-105965301,img_105965193-105965301_h1_017.png,,
105965193-105965301,img_105965193-105965301_h0_016.png,,
105965193-105965301,img_105965193-105965301_h0_014.png,,
105965193-105965301,img_105965193-105965301_h1_015.png,,
105965193-105965301,img_105965193-105965301_h1_013.png,,
105965193-105965301,img_105965193-105965301_h0_012.png,,
105965193-105965301,img_105965193-105965301_h0_010.png,,
105965193-105965301,img_105965193-105965301_h1_011.png,,
105965301-105965312,img_105965301-105965312_h1_027.png,,
105965301-5175252868,img_105965301-5175252868_h0_000.png,,
105965301-105965312,img_105965301-105965312_h0_026.png,,
105965301-106316069,img_105965301-106316069_h1_001.png,,
105965193-105965301,img_105965193-105965301_h0_000.png,,
105965193-105965301,img_105965193-105965301_h1_001.png,,
105965301-106316069,img_105965301-106316069_h0_000.png,,
105965193-105965301,img_105965193-105965301_h0_024.png,,
105965193-106316061,img_105965193-106316061_h1_007.png,,
105965193-106316061,img_105965193-106316061_h1_007.png,,
105965193-106316061,img_105965193-106316061_h0_006.png,,
105965193-106316061,img_105965193-106316061_h0_010.png,,
105965193-2634770660,img_105965193-2634770660_h1_007.png,,
105965193-105965301,img_105965193-105965301_h0_022.png,,
105965193-5409107448,img_105965193-5409107448_h1_005.png,,
105965193-5409107448,img_105965193-5409107448_h0_004.png,,
105965193-106316061,img_105965193-106316061_h1_011.png,0.5,0.5
105965193-105965301,img_105965193-105965301_h1_023.png,,
104633434-105965193,img_104633434-105965193_h1_005.png,,
105965193-2634770660,img_105965193-2634770660_h0_006.png,,
105965193-106316061,img_105965193-106316061_h1_011.png,0.5,1.0
105965193-106316061,img_105965193-106316061_h0_010.png,,
104633434-105965193,img_104633434-105965193_h0_004.png,,
105965193-2634770660,img_105965193-2634770660_h0_008.png,,
104633434-105965193,img_104633434-105965193_h0_006.png,,
104633434-105965193,img_104633434-105965193_h1_007.png,,
105965193-2634770660,img_105965193-2634770660_h1_009.png,,
105965193-106316061,img_105965193-106316061_h1_013.png,0.5,0.5
105965193-106316061,img_105965193-106316061_h0_012.png,0.5,0.0
105965193-106316061,img_105965193-106316061_h0_012.png,,
105965193-5409107448,img_105965193-5409107448_h0_002.png,,
105965193-5409107448,img_105965193-5409107448_h1_003.png,,
105965193-106316061,img_105965193-106316061_h1_013.png,,
105965193-106316061,img_105965193-106316061_h1_015.png,,
105965193-106316061,img_105965193-106316061_h0_014.png,,
105965193-106316061,img_105965193-106316061_h1_015.png,,
105965193-106316061,img_105965193-106316061_h0_014.png,,
105965193-106316061,img_105965193-106316061_h1_009.png,,
104633434-105965193,img_104633434-105965193_h1_009.png,,
105965193-106316061,img_105965193-106316061_h0_008.png,,
104633434-105965193,img_104633434-105965193_h0_008.png,,
106316061-689935623,img_106316061-689935623_h0_002.png,1.0,1.0
106316061-689935623,img_106316061-689935623_h1_003.png,,
106316061-689935623,img_106316061-689935623_h1_005.png,,
106316061-689935623,img_106316061-689935623_h0_004.png,,
106066071-689935623,img_106066071-689935623_h1_005.png,0.0,1.0
106066071-689935623,img_106066071-689935623_h0_004.png,,
104633434-105965193,img_104633434-105965193_h0_016.png,,
104633434-105965193,img_104633434-105965193_h1_017.png,,
104633434-105965193,img_104633434-105965193_h0_014.png,,
104633434-105965193,img_104633434-105965193_h1_015.png,,
106316061-689935623,img_106316061-689935623_h1_001.png,,
106066071-689935623,img_106066071-689935623_h1_003.png,,
105965193-106316061,img_105965193-106316061_h1_017.png,,
105965193-106316061,img_105965193-106316061_h0_016.png,,
106066071-689935623,img_106066071-689935623_h0_002.png,,
105965193-106316061,img_105965193-106316061_h1_017.png,,
105965193-106316061,img_105965193-106316061_h0_016.png,1.0,1.0
106316061-106316069,img_106316061-106316069_h1_001.png,,
106316061-106316069,img_106316061-106316069_h0_000.png,,
106316061-689935623,img_106316061-689935623_h0_000.png,,
106316061-106316069,img_106316061-106316069_h1_007.png,,
106316061-106316069,img_106316061-106316069_h0_006.png,,
105965193-106316061,img_105965193-106316061_h0_018.png,,
105965193-106316061,img_105965193-106316061_h1_019.png,,
105965193-106316061,img_105965193-106316061_h0_018.png,,
105965193-106316061,img_105965193-106316061_h1_019.png,,
106316061-106316069,img_106316061-106316069_h0_002.png,,
106316061-106316069,img_106316061-106316069_h1_003.png,,
106316061-106316069,img_106316061-106316069_h0_004.png,,
106316061-106316069,img_106316061-106316069_h1_005.png,,
106316061-689935623,img_106316061-689935623_h1_007.png,,
106316061-689935623,img_106316061-689935623_h0_006.png,,
106316061-689935623,img_106316061-689935623_h1_009.png,,
106066071-689935623,img_106066071-689935623_h1_001.png,,
106316061-689935623,img_106316061-689935623_h0_008.png,,
106066071-689935623,img_106066071-689935623_h0_000.png,,
689935623-3276159578,img_689935623-3276159578_h1_031.png,,
689935623-3276159578,img_689935623-3276159578_h0_030.png,,
689935623-3276159578,img_689935623-3276159578_h1_029.png,,
689935623-3276159578,img_689935623-3276159578_h0_028.png,,
106316061-106316069,img_106316061-106316069_h0_008.png,,
106316061-106316069,img_106316061-106316069_h1_009.png,,
106066071-3276159578,img_106066071-3276159578_h1_007.png,,
106066071-3276159578,img_106066071-3276159578_h0_006.png,,
106066071-3276159578,img_106066071-3276159578_h1_005.png,,
106066071-3276159578,img_106066071-3276159578_h0_004.png,,
105983573-106066071,img_105983573-106066071_h0_036.png,,
106066071-3276159578,img_106066071-3276159578_h1_003.png,,
106066071-3276159578,img_106066071-3276159578_h0_002.png,,
105983573-106066071,img_105983573-106066071_h1_037.png,,
105983573-106066071,img_105983573-106066071_h0_032.png,,
105983573-106066071,img_105983573-106066071_h1_033.png,0.0,0.0
105983573-106066071,img_105983573-106066071_h0_030.png,,
105983573-106066071,img_105983573-106066071_h1_031.png,,
105983573-106066071,img_105983573-106066071_h1_035.png,,
105983573-106066071,img_105983573-106066071_h0_034.png,,
105965301-106316069,img_105965301-106316069_h0_006.png,,
105965301-106316069,img_105965301-106316069_h1_007.png,,
105965193-105965301,img_105965193-105965301_h0_004.png,,
105965301-5175252868,img_105965301-5175252868_h0_006.png,,
105965301-106316069,img_105965301-106316069_h1_005.png,,
105965301-5175252868,img_105965301-5175252868_h1_007.png,,
105965193-105965301,img_105965193-105965301_h1_005.png,,
105965301-106316069,img_105965301-106316069_h0_004.png,,
105965193-105965301,img_105965193-105965301_h1_003.png,,
105965301-106316069,img_105965301-106316069_h1_003.png,,
105965193-105965301,img_105965193-105965301_h1_021.png,,
105965193-105965301,img_105965193-105965301_h0_020.png,,
105965193-105965301,img_105965193-105965301_h0_018.png,,
105965193-105965301,img_105965193-105965301_h1_019.png,,
105983593-106316069,img_105983593-106316069_h0_030.png,,
105983593-106316069,img_105983593-106316069_h1_031.png,,
105965301-106316069,img_105965301-106316069_h0_012.png,,
105983593-106316069,img_105983593-106316069_h0_032.png,,
106316061-106316069,img_106316061-106316069_h1_015.png,,
106316061-106316069,img_106316061-106316069_h0_014.png,,
105965301-5175252868,img_105965301-5175252868_h1_001.png,,
105965301-5175252868,img_105965301-5175252868_h1_003.png,,
105965301-5175252868,img_105965301-5175252868_h0_002.png,,
105965193-105965301,img_105965193-105965301_h1_009.png,,
105965301-106316069,img_105965301-106316069_h0_008.png,,
105965301-106316069,img_105965301-106316069_h1_009.png,,
105983593-106316069,img_105983593-106316069_h0_026.png,,
105983593-106316069,img_105983593-106316069_h1_027.png,,
105983593-106316069,img_105983593-106316069_h1_025.png,,
105983593-106316069,img_105983593-106316069_h0_024.png,,
105965301-106316069,img_105965301-106316069_h0_002.png,,
105965193-105965301,img_105965193-105965301_h0_002.png,,
105965301-5175252868,img_105965301-5175252868_h1_005.png,,
105965301-5175252868,img_105965301-5175252868_h0_004.png,,
105965301-105965312,img_105965301-105965312_h0_024.png,,
105965301-105965312,img_105965301-105965312_h1_025.png,,
105965301-105965312,img_105965301-105965312_h0_022.png,,
105965301-105965312,img_105965301-105965312_h1_023.png,,
105983593-106316069,img_105983593-106316069_h1_017.png,,
105983593-106316069,img_105983593-106316069_h0_016.png,,
106316061-106316069,img_106316061-106316069_h0_010.png,,
106316061-106316069,img_106316061-106316069_h1_011.png,,
106316061-106316069,img_106316061-106316069_h1_013.png,,
106316061-106316069,img_106316061-106316069_h0_012.png,,
105965301-106316069,img_105965301-106316069_h0_010.png,,
105965301-106316069,img_105965301-106316069_h1_011.png,,
105983573-106066071,img_105983573-106066071_h0_018.png,,
105983573-106066071,img_105983573-106066071_h1_019.png,,
105983573-106066071,img_105983573-106066071_h1_017.png,,
105983573-106066071,img_105983573-106066071_h0_016.png,,
105965301-106316069,img_105965301-106316069_h1_013.png,,
105983593-106316069,img_105983593-106316069_h1_033.png,,
105983593-106316069,img_105983593-106316069_h0_028.png,,
105983593-106316069,img_105983593-106316069_h1_029.png,,
105983573-106066071,img_105983573-106066071_h1_023.png,,
105983573-106066071,img_105983573-106066071_h0_022.png,,
105983573-106066071,img_105983573-106066071_h0_020.png,,
105983573-106066071,img_105983573-106066071_h1_021.png,,
105983573-106066071,img_105983573-106066071_h1_011.png,,
105983573-106066071,img_105983573-106066071_h0_010.png,,
105983593-106316069,img_105983593-106316069_h0_014.png,,
105983593-106316069,img_105983593-106316069_h1_015.png,,
105983593-106316069,img_105983593-106316069_h1_013.png,1.0,1.0
105983593-106316069,img_105983593-106316069_h0_012.png,,
105983593-106316069,img_105983593-106316069_h1_011.png,,
105983593-106316069,img_105983593-106316069_h0_010.png,,
105983593-106316069,img_105983593-106316069_h0_008.png,,
105983593-106316069,img_105983593-106316069_h1_009.png,,
105983593-106316069,img_105983593-106316069_h1_007.png,,
105983593-106316069,img_105983593-106316069_h0_006.png,,
105983573-106066071,img_105983573-106066071_h0_024.png,,
105983573-106066071,img_105983573-106066071_h1_025.png,,
105983593-106316069,img_105983593-106316069_h1_023.png,,
105983593-106316069,img_105983593-106316069_h0_022.png,,
105983593-106316069,img_105983593-106316069_h0_020.png,,
105983593-106316069,img_105983593-106316069_h1_021.png,,
105983593-106316069,img_105983593-106316069_h1_019.png,,
105983593-106316069,img_105983593-106316069_h0_018.png,,
105983573-106066071,img_105983573-106066071_h1_015.png,,
105983573-106066071,img_105983573-106066071_h0_014.png,,
105983573-106066071,img_105983573-106066071_h0_008.png,,
105983573-106066071,img_105983573-106066071_h1_009.png,,
105983573-106066071,img_105983573-106066071_h1_013.png,,
105983573-106066071,img_105983573-106066071_h0_012.png,,
684692593-1687208703,img_684692593-1687208703_h0_010.png,,
684692593-1687208703,img_684692593-1687208703_h1_011.png,,
684692593-1687208703,img_684692593-1687208703_h1_007.png,,
684692593-1687208703,img_684692593-1687208703_h0_006.png,,
684692593-1687205805,img_684692593-1687205805_h1_005.png,,
684692593-1687205805,img_684692593-1687205805_h0_004.png,,
684692519-1687205805,img_684692519-1687205805_h0_008.png,,
684692519-1687205805,img_684692519-1687205805_h1_009.png,,
684692519-1687205805,img_684692519-1687205805_h1_011.png,,
684692519-1687205805,img_684692519-1687205805_h0_010.png,,
684692593-1687208703,img_684692593-1687208703_h0_002.png,1.0,1.0
684692593-1687208703,img_684692593-1687208703_h1_003.png,,
684692593-1687208703,img_684692593-1687208703_h1_009.png,,
684692593-1687208703,img_684692593-1687208703_h0_008.png,,
684692593-1687205805,img_684692593-1687205805_h1_003.png,,
1687205804-1687205805,img_1687205804-1687205805_h0_002.png,,
1687205804-1687205805,img_1687205804-1687205805_h1_003.png,,
1687205804-1687205805,img_1687205804-1687205805_h1_005.png,,
1687205804-1687205805,img_1687205804-1687205805_h0_004.png,,
684692593-1687208703,img_684692593-1687208703_h1_005.png,,
684692593-1687208703,img_684692593-1687208703_h0_004.png,,
684692593-1687208703,img_684692593-1687208703_h0_000.png,0.0,1.0
107535014-684669886,img_107535014-684669886_h0_008.png,,
104842932-684667043,img_104842932-684667043_h1_003.png,,
104842932-684667043,img_104842932-684667043_h0_002.png,,
104842932-5312910400,img_104842932-5312910400_h0_000.png,,
104842932-5312910400,img_104842932-5312910400_h1_001.png,,
104842932-684667043,img_104842932-684667043_h0_000.png,,
104842932-1687205804,img_104842932-1687205804_h1_001.png,,
104842932-684667043,img_104842932-684667043_h1_001.png,,
104842932-1687205804,img_104842932-1687205804_h0_000.png,,
104842932-5312910400,img_104842932-5312910400_h1_005.png,,
104842932-5312910400,img_104842932-5312910400_h0_004.png,,
1687205804-1687205805,img_1687205804-1687205805_h0_006.png,,
684692519-1687205805,img_684692519-1687205805_h0_002.png,0.0,1.0
684692519-1687205805,img_684692519-1687205805_h1_003.png,,
1687205804-1687205805,img_1687205804-1687205805_h1_007.png,,
684692593-1687205805,img_684692593-1687205805_h1_007.png,,
684692593-1687205805,img_684692593-1687205805_h0_006.png,,
1687205804-1687205805,img_1687205804-1687205805_h1_009.png,,
1687205804-1687205805,img_1687205804-1687205805_h0_008.png,,
684692519-1687205805,img_684692519-1687205805_h0_012.png,,
684692519-1687205805,img_684692519-1687205805_h1_013.png,,
684667043-4599846721,img_684667043-4599846721_h1_013.png,,
107535014-684667052,img_107535014-684667052_h0_006.png,,
684667052-684692519,img_684667052-684692519_h1_001.png,,
104842932-684667043,img_104842932-684667043_h1_011.png,,
684667052-4599846721,img_684667052-4599846721_h0_000.png,,
107535014-684667052,img_107535014-684667052_h1_007.png,,
684667043-4599846721,img_684667043-4599846721_h0_012.png,,
104842932-684667043,img_104842932-684667043_h0_010.png,,
684667052-684692519,img_684667052-684692519_h0_000.png,,
104842932-5312910400,img_104842932-5312910400_h1_011.png,,
5312910222-5312910400,img_5312910222-5312910400_h0_004.png,,
5312910222-5312910400,img_5312910222-5312910400_h1_005.png,,
4599846721-5312910369,img_4599846721-5312910369_h0_004.png,,
4599846721-5312910369,img_4599846721-5312910369_h1_005.png,,
104482657-5312910369,img_104482657-5312910369_h1_009.png,,
104482657-5312910369,img_104482657-5312910369_h0_008.png,,
104842932-5312910400,img_104842932-5312910400_h0_010.png,,
4599846721-5312910400,img_4599846721-5312910400_h1_005.png,,
4599846721-5312910400,img_4599846721-5312910400_h0_004.png,,
104842932-5312910400,img_104842932-5312910400_h0_002.png,1.0,1.0
104842932-5312910400,img_104842932-5312910400_h1_003.png,0.0,1.0
104842932-5312910400,img_104842932-5312910400_h0_006.png,,
104842932-5312910400,img_104842932-5312910400_h1_007.png,,
104842932-5312910400,img_104842932-5312910400_h0_008.png,,
104842932-5312910400,img_104842932-5312910400_h1_009.png,,
104842932-684667043,img_104842932-684667043_h1_007.png,,
104842932-684667043,img_104842932-684667043_h1_009.png,,
104842932-684667043,img_104842932-684667043_h0_008.png,,
684667052-4599846721,img_684667052-4599846721_h0_002.png,,
684692519-1687205805,img_684692519-1687205805_h1_001.png,,
684692519-1687205805,img_684692519-1687205805_h0_000.png,,
684667052-4599846721,img_684667052-4599846721_h1_001.png,,
684667043-684692519,img_684667043-684692519_h0_000.png,,
684667043-684692519,img_684667043-684692519_h1_001.png,,
104842932-684667043,img_104842932-684667043_h1_005.png,,
104842932-684667043,img_104842932-684667043_h0_004.png,,
684692519-1687205805,img_684692519-1687205805_h1_007.png,,
684692519-1687205805,img_684692519-1687205805_h0_006.png,,
5312910219-5312910400,img_5312910219-5312910400_h0_004.png,,
5312910219-5312910400,img_5312910219-5312910400_h1_005.png,,
104842932-5312910400,img_104842932-5312910400_h0_014.png,,
104842932-5312910400,img_104842932-5312910400_h1_015.png,,
4599846721-5312910369,img_4599846721-5312910369_h0_002.png,,
4599846721-5312910400,img_4599846721-5312910400_h1_003.png,,
104482657-5312910369,img_104482657-5312910369_h0_006.png,,
104842932-5312910400,img_104842932-5312910400_h1_013.png,0.0,0.0
684667043-4599846721,img_684667043-4599846721_h0_002.png,,
684667043-4599846721,img_684667043-4599846721_h1_003.png,,
107535014-107653462,img_107535014-107653462_h1_003.png,,
107535014-684667052,img_107535014-684667052_h0_002.png,,
107535014-684667052,img_107535014-684667052_h1_003.png,,
107535014-107653462,img_107535014-107653462_h0_002.png,,
104842932-5312910400,img_104842932-5312910400_h0_012.png,,
4599846721-5312910400,img_4599846721-5312910400_h0_002.png,,
5312910219-5312910400,img_5312910219-5312910400_h1_007.png,,
104482657-5312910369,img_104482657-5312910369_h1_007.png,,
104482657-689935158,img_104482657-689935158_h0_010.png,,
104482657-689935158,img_104482657-689935158_h1_011.png,,
4599846721-5312910369,img_4599846721-5312910369_h1_003.png,,
5312910219-5312910400,img_5312910219-5312910400_h0_006.png,,
104482657-689935158,img_104482657-689935158_h0_008.png,,
104482657-689935158,img_104482657-689935158_h1_009.png,,
104482657-5312910369,img_104482657-5312910369_h0_004.png,,
104482657-5312910369,img_104482657-5312910369_h1_005.png,,
4599846721-5312910400,img_4599846721-5312910400_h0_000.png,,
4599846721-5312910369,img_4599846721-5312910369_h1_001.png,,
684667043-4599846721,img_684667043-4599846721_h0_000.png,,
107653462-4599846721,img_107653462-4599846721_h0_014.png,,
4599846721-5312910400,img_4599846721-5312910400_h1_001.png,,
684667043-4599846721,img_684667043-4599846721_h1_001.png,,
684667052-4599846721,img_684667052-4599846721_h0_015.png,,
684667052-4599846721,img_684667052-4599846721_h1_016.png,,
4599846721-5312910369,img_4599846721-5312910369_h0_000.png,,
107653462-4599846721,img_107653462-4599846721_h1_015.png,,
104482657-689935158,img_104482657-689935158_h1_007.png,0.0,1.0
104482657-689935158,img_104482657-689935158_h0_006.png,,
684692519-1687205805,img_684692519-1687205805_h1_005.png,,
107535014-684667052,img_107535014-684667052_h0_004.png,,
107535014-684667052,img_107535014-684667052_h1_005.png,,
684692519-1687205805,img_684692519-1687205805_h0_004.png,,
107535014-684669886,img_107535014-684669886_h0_002.png,,
107535014-684669886,img_107535014-684669886_h1_003.png,,
104842932-684667043,img_104842932-684667043_h0_006.png,,
104650348-107535014,img_104650348-107535014_h0_008.png,,
684667043-4599846721,img_684667043-4599846721_h1_005.png,,
684667043-4599846721,img_684667043-4599846721_h0_004.png,,
684667052-4599846721,img_684667052-4599846721_h0_014.png,,
107653462-4599846721,img_107653462-4599846721_h0_012.png,,
684667052-4599846721,img_684667052-4599846721_h1_013.png,,
684667052-4599846721,img_684667052-4599846721_h0_012.png,,
107653462-4599846721,img_107653462-4599846721_h1_013.png,0.0,1.0
104482657-689935158,img_104482657-689935158_h0_018.png,,
104482657-689935158,img_104482657-689935158_h1_019.png,,
104482657-689935158,img_104482657-689935158_h1_005.png,,
104482657-5312910369,img_104482657-5312910369_h1_003.png,0.0,0.5
104482657-5312910369,img_104482657-5312910369_h0_002.png,,
104482657-689935158,img_104482657-689935158_h0_004.png,,
107653462-4599846721,img_107653462-4599846721_h1_011.png,,
684667052-4599846721,img_684667052-4599846721_h0_010.png,,
684667052-4599846721,img_684667052-4599846721_h1_011.png,,
107653462-4599846721,img_107653462-4599846721_h0_010.png,,
104482657-5312910369,img_104482657-5312910369_h1_001.png,,
104482657-5312910369,img_104482657-5312910369_h0_000.png,,
104482657-689935158,img_104482657-689935158_h1_001.png,,
107535014-684669886,img_107535014-684669886_h0_006.png,0.0,0.0
107535014-684669886,img_107535014-684669886_h1_007.png,,
104650348-107535014,img_104650348-107535014_h1_009.png,,
104650348-107535014,img_104650348-107535014_h0_010.png,,
107535014-107653462,img_107535014-107653462_h0_000.png,,
107535014-684667052,img_107535014-684667052_h1_001.png,,
107535014-107653462,img_107535014-107653462_h1_001.png,,
107535014-684669886,img_107535014-684669886_h1_001.png,,
107535014-684669886,img_107535014-684669886_h0_000.png,,
104650348-107535014,img_104650348-107535014_h1_011.png,,
684667052-4599846721,img_684667052-4599846721_h1_003.png,,
107653462-4599846721,img_107653462-4599846721_h0_008.png,,
684667052-4599846721,img_684667052-4599846721_h1_009.png,,
684667052-4599846721,img_684667052-4599846721_h0_008.png,,
684667043-4599846721,img_684667043-4599846721_h1_009.png,,
684667043-4599846721,img_684667043-4599846721_h0_008.png,,
104482657-689935158,img_104482657-689935158_h1_003.png,,
104482657-689935158,img_104482657-689935158_h0_002.png,,
684667043-4599846721,img_684667043-4599846721_h0_010.png,,
684667043-4599846721,img_684667043-4599846721_h1_011.png,,
684667052-4599846721,img_684667052-4599846721_h1_007.png,,
684667052-4599846721,img_684667052-4599846721_h0_006.png,,
684667043-4599846721,img_684667043-4599846721_h0_006.png,,
107653462-4599846721,img_107653462-4599846721_h1_007.png,0.0,0.0
107653462-4599846721,img_107653462-4599846721_h0_006.png,,
684667043-4599846721,img_684667043-4599846721_h1_007.png,,
684667052-4599846721,img_684667052-4599846721_h1_005.png,,
107653462-4599846721,img_107653462-4599846721_h1_005.png,,
107653462-4599846721,img_107653462-4599846721_h0_004.png,,
684667052-4599846721,img_684667052-4599846721_h0_004.png,,
107653462-4599846721,img_107653462-4599846721_h0_002.png,,
107653462-4599846721,img_107653462-4599846721_h1_003.png,,
104650348-107535014,img_104650348-107535014_h1_007.png,,
104650348-107535014,img_104650348-107535014_h0_006.png,,
104650348-107535014,img_104650348-107535014_h1_005.png,0.0,0.0
107535014-107653462,img_107535014-107653462_h1_005.png,1.0,1.0
107535014-107653462,img_107535014-107653462_h0_004.png,,
104650348-107535014,img_104650348-107535014_h0_004.png,,
104650348-104650352,img_104650348-104650352_h1_005.png,,
104650348-105012751,img_104650348-105012751_h1_003.png,,
104650336-104650348,img_104650336-104650348_h0_014.png,,
104650336-104650348,img_104650336-104650348_h1_015.png,,
107535014-107653462,img_107535014-107653462_h0_014.png,,
107653462-4599846713,img_107653462-4599846713_h0_010.png,,
107653462-4599846713,img_107653462-4599846713_h1_011.png,,
107535014-107653462,img_107535014-107653462_h1_015.png,,
